websites_link,HTMLElement,Category
https://www.frmoda.com/en/,"<button id=""add-to-cart-button"" type=""button"" title=""Add to shopping bag"" class=""button btn-cart"">
                <span>Add to Shopping Bag</span></button>",Add To Cart
https://www.petsmart.com/,"<button class=""default satc-button-container"">Add to cart</button>",Add To Cart
https://www.bathandbodyworks.com/,"<button data-ibm=""{&quot;productInfo&quot;:{&quot;productID&quot;:&quot;026441610&quot;,&quot;productName&quot;:&quot;Ocean Driftwood 3-Wick Candle&quot;,&quot;description&quot;:&quot;A revitalizing retreat in a maritime forest that delivers an amazing, room-filling fragrance experience.&quot;,&quot;productURL&quot;:&quot;https://www.bathandbodyworks.com/p/ocean-driftwood-3-wick-candle-026441610.html&quot;,&quot;manufacturer&quot;:&quot;&quot;,&quot;productImage&quot;:&quot;https://www.bathandbodyworks.com/dw/image/v2/BBDL_PRD/on/demandware.static/-/Sites-master-catalog/default/dw4d099559/hires/026441610.jpg?sh=1500&amp;sfrm=jpg&quot;,&quot;color&quot;:&quot;&quot;,&quot;size&quot;:&quot;14.5 oz / 411 g&quot;},&quot;price&quot;:&quot;13.25&quot;,&quot;category&quot;:{&quot;primaryCategory&quot;:&quot;home-fragrance&quot;},&quot;attributes&quot;:{&quot;product_price&quot;:&quot;13.25&quot;,&quot;product_category&quot;:&quot;home-fragrance&quot;}}"" data-tealium=""{&quot;brand&quot;:&quot;&quot;,&quot;category&quot;:&quot;home-fragrance&quot;,&quot;subcategory&quot;:&quot;3-wick-candles&quot;,&quot;original_price&quot;:&quot;26.5&quot;,&quot;price&quot;:&quot;13.25&quot;,&quot;promo_code&quot;:&quot;&quot;,&quot;discount_amount&quot;:&quot;0&quot;,&quot;id&quot;:&quot;026441610&quot;,&quot;image&quot;:&quot;https://www.bathandbodyworks.com/dw/image/v2/BBDL_PRD/on/demandware.static/-/Sites-master-catalog/default/dw4d099559/hires/026441610.jpg?sh=1500&amp;sfrm=jpg&quot;,&quot;name&quot;:&quot;Ocean Driftwood 3-Wick Candle&quot;,&quot;sku&quot;:&quot;&quot;,&quot;description&quot;:&quot;A revitalizing retreat in a maritime forest that delivers an amazing, room-filling fragrance experience.&quot;,&quot;color&quot;:&quot;&quot;,&quot;size&quot;:&quot;14.5 oz / 411 g&quot;,&quot;url&quot;:&quot;https://www.bathandbodyworks.com/p/ocean-driftwood-3-wick-candle-026441610.html&quot;,&quot;auto_refresh&quot;:&quot;n&quot;}"" id=""add-to-cart"" type=""submit"" title=""Add to Bag"" value=""Add to Bag"" class=""button-fancy-large add-to-cart"">Add to Bag</button>",Add To Cart
https://www.roguefitness.com/,"<button data-v-6cb5804e="""" data-v-dd738dbe="""" data-link="""" class=""button btn-size-m red full""><!----><span data-v-6cb5804e="""" class=""block button-content""><!----><span data-v-6cb5804e="""" class=""block slot"">Add to Cart</span><!----></span></button>",Add To Cart
https://www.finishline.com/,"<button class=""button expanded top"" id=""buttonAddToCart"" title="""" aria-describedby=""80h24e-tooltip"" data-yeti-box=""80h24e-tooltip"" data-toggle=""80h24e-tooltip"" data-resize=""80h24e-tooltip"" data-t=""k5r1sn-t"" data-events=""resize"">Add to Bag</button>",Add To Cart
https://www.ray-ban.com/international,NaN,Add To Cart
https://www.harveynichols.com/,"<button class=""add-to-bag add-to-bag--beauty bttn bttn--grey-3"" type=""button"">Add to bag</button>",Add To Cart
https://www.kmart.com/,"<button class=""button-primary"" type=""submit"" role=""button"" data-id=""addToCart"" data-analytics-title=""PDP > RHR > Add To Cart"" data-analytics-no-listen="""" style=""visibility: visible;"">
                            
                                
                                    Add to Cart
                                
                            
                        </button>",Add To Cart
https://www.scanmalta.com/shop/,"<button type=""submit"" aria-label=""Add to Cart"" title=""Add to Cart"" class=""action primary tocart"" id=""product-addtocart-button""><span>Add to Cart</span></button>",Add To Cart
https://us.pandora.net/,"<button type=""button"" data-isquickview=""false"" title=""Add to Bag"" value=""Add to Bag"" class=""Button Button--primary button-fancy-large add-to-cart addToBagButton addtocartbutton limited-edition-add-to-cart"">
<span class=""button-pdp-add-to-bag"">
Add to Bag
</span>
</button>",Add To Cart
https://www.bedbathandbeyond.com/store/s/bags,"<a target=""_top"" rel=""nofollow"" data-search-replace=""href"" data-test=""plpATC"" class=""plpAtc vt05 btn btnOutlinePrimary wHide        show30"" data-amp-bind-href=""'https://www.bedbathandbeyond.com/store/s/bags/?skuId=69532364'   +     '&amp;qty=1&amp;prodId=5482257&amp;type=cart'      + '#prodCard5482257'"" i-amphtml-binding="""" i-amphtml-key=""126"" href=""https://www.bedbathandbeyond.com/store/s/bags/?skuId=69532364&amp;qty=1&amp;prodId=5482257&amp;type=cart#prodCard5482257"">    Add to Cart    </a>",Add To Cart
https://eur.shein.com/Quilted-Detail-Metal-Decor-Square-Bag-p-10086833-cat-2152.html?src_identifier=st%3D2%60sc%3Dbags%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_home1653312800905&scici=Search~~EditSearch~~1~~bags~~~~0,"<button class=""she-btn-black she-btn-xl"">
                    Add To Bag
                </button>",Add To Cart
https://store.acer.com/en-gb/notebook-starter-kit-for-17,"<button type=""submit"" title=""Add to Basket"" class=""action primary tocart"" id=""product-addtocart-button"">
					<span>Add to Basket</span>
				</button>",Add To Cart
craigslist.org,NaN,Add To Cart
homemate.com.mt,"<input type=""submit"" name=""ctl00$PageContent$ContentControl$ctl00$btnAddCart"" value=""Add to your basket"" id=""ctl00_PageContent_ContentControl_ctl00_btnAddCart"" class=""btn btn-dark mb-2"">",Add To Cart
rakuten.co.jp,"<a data-ratparam=""all"" data-ratid=""floating_add"" data-ratevent=""pv,appear"" class=""cart-button floating-button add-cart skuPopupDisplayAddCart""><span class=""normal""><img src=""https://r.r10s.jp/com/img/rms/storefront/pc/page/plussign_23x23.png""><span><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Add products to the basket</font></font></span></span></a>",Add To Cart
trendyol.com,"<button class=""default"" data-tracker=""click:BasketImpression"" data-abtestingcookies=""A_46-B_30-C_16-D_60-E_12-F_20-G_92-H_99-I_1-J_30-K_72-L_77-M_4-N_84-O_65"" data-referrer=""https://www.trendyol.com/en/sr?q=bags&amp;os=1"" data-loggedin=""0"" data-contentid=""63121859"" data-storefrontid=""25"" data-culture=""en-MT"" data-countrycode=""MT"" data-productprice=""4,64"" data-productquantity=""753"" data-productoriginalprice=""10,99"" data-productdiscountedprice=""8,99"">ADD TO CART</button>",Add To Cart
flipkart.com,"<button class=""_2KpZ6l _2U9uOA _3v1-ww""><svg class=""_1KOMV2"" width=""16"" height=""16"" viewBox=""0 0 16 15"" xmlns=""http://www.w3.org/2000/svg""><path class="""" d=""M15.32 2.405H4.887C3 2.405 2.46.805 2.46.805L2.257.21C2.208.085 2.083 0 1.946 0H.336C.1 0-.064.24.024.46l.644 1.945L3.11 9.767c.047.137.175.23.32.23h8.418l-.493 1.958H3.768l.002.003c-.017 0-.033-.003-.05-.003-1.06 0-1.92.86-1.92 1.92s.86 1.92 1.92 1.92c.99 0 1.805-.75 1.91-1.712l5.55.076c.12.922.91 1.636 1.867 1.636 1.04 0 1.885-.844 1.885-1.885 0-.866-.584-1.593-1.38-1.814l2.423-8.832c.12-.433-.206-.86-.655-.86"" fill=""#fff""></path></svg> ADD TO CART</button>",Add To Cart
allegro.pl,"<button id=""add-to-cart-button"" class=""mgn2_14 mp0t_0a m9qz_yp mp7g_oh mse2_40 mqu1_40 mtsp_ib mli8_k4 mp4t_0 m3h2_0 mryx_0 munh_0 m911_5r mefy_5r mnyp_5r mdwl_5r msbw_2 mldj_2 mtag_2 mm2b_2 mqvr_2 msa3_z4 mqen_m6 meqh_en m0qj_5r mh36_16 mvrt_16 mg9e_0 mj7a_0 mjir_sv m2ha_2 m8qd_qh mjt1_n2 b1vf8 mgmw_9u msts_enp mrmn_qo mrhf_u8 m31c_kb m0ux_fp bnpxh m7er_k4"" type=""button"" data-analytics-interaction=""true"" data-analytics-interaction-label=""AddToCartItem"" data-analytics-interaction-value=""10411518216"" data-analytics-interaction-custom-flow=""PurchasingProcess"" data-analytics-view-label=""AddToCartItem"" data-analytics-view-value=""10411518216"" data-analytics-enabled=""true"" data-item=""true""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">add to cart</font></font></button>",Add To Cart
https://www.alcott.eu/it_IT/,"<button class=""add-to-cart btn btn-dark "" data-pid=""98675009"" data-ready-to-order=""false"">
            <span>add&nbsp;to&nbsp;Cart</span>
    </button>",Add To Cart
wildberries.ru,"<a class=""btn-base j-go-to-basket"" href=""/lk/basket"" data-link=""class{merge: !selectedNomenclature^addedToBasket toggle='hide'}"">        ??????? ? ???????    </a>",Add To Cart
https://lava.mt/,"<button type=""submit"" name=""add-to-cart"" value=""77933"" class=""single_add_to_cart_button button alt"">Add to cart</button>",Add To Cart
mercadolibre.com.ar,"<button type=""submit"" class=""andes-button andes-button--quiet"" formaction=""/p/MLA1117453046/add-to-cart"" formmethod=""POST""><span class=""andes-button__content""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Add to cart</font></font></span></button>",Add To Cart
samsclub.com,"<button class=""sc-btn sc-btn-primary sc-btn-block sc-pc-action-button sc-pc-add-to-cart"" type=""submit"" aria-label=""Add to cart button for Windex Original Glass Cleaner (128 oz. Refill + 32 oz. Trigger)""><span>Add to cart</span></button>",Add To Cart
https://www.zara.com/mt/,"<button class=""button product-cart-buttons__button product-cart-buttons__add-to-cart"" aria-label=""Add to bag LINEN BLEND FLORAL PRINT DRESS""><div class=""button__lines-wrapper""><span>Add to bag</span></div></button>",Add To Cart
mercadolibre.com.mx,"<button type=""submit"" class=""andes-button andes-button--quiet"" formaction=""/p/MLM1415771302/add-to-cart"" formmethod=""POST""><span class=""andes-button__content""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Add to cart</font></font></span></button>",Add To Cart
market.yandex.ru,"<button class=""zsSJk _16jAB LS3-2 _2Sz75 _3iugb _2VlTH _1jnLi"" type=""button"" data-tid=""e1c9fd84 fff1ad47"" data-tid-prop=""e1c9fd84 fff1ad47""> <span class=""_1qOET""><div class=""_1UPuX""><span class=""_21ohE oV7Gb""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Add to Basket</font></font></span></div></span></button>",Add To Cart
shopee.co.id,"<button type=""button"" class=""btn btn-tinted btn--l GfiOwy RT2b7v"" aria-disabled=""false""><svg enable-background=""new 0 0 15 15"" viewBox=""0 0 15 15"" x=""0"" y=""0"" class=""shopee-svg-icon -ttlB- icon-add-to-cart""><g><g><polyline fill=""none"" points="".5 .5 2.7 .5 5.2 11 12.4 11 14.5 3.5 3.7 3.5"" stroke-linecap=""round"" stroke-linejoin=""round"" stroke-miterlimit=""10""></polyline><circle cx=""6"" cy=""13.5"" r=""1"" stroke=""none""></circle><circle cx=""11.5"" cy=""13.5"" r=""1"" stroke=""none""></circle></g><line fill=""none"" stroke-linecap=""round"" stroke-miterlimit=""10"" x1=""7.5"" x2=""10.5"" y1=""7"" y2=""7""></line><line fill=""none"" stroke-linecap=""round"" stroke-miterlimit=""10"" x1=""9"" x2=""9"" y1=""8.5"" y2=""5.5""></line></g></svg><span><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">add cart</font></font></span></button>",Add To Cart
https://www.jennyfer.com/en-gb/clothes/view-all/,"<button type=""submit"" class=""btn btn-icon btn-block btn-secondary js-product-page-add-to-cart-btn js-btn-in-stock"">
<span class=""icon icon-shopping-bag""></span>
Add to Cart
</button>",Add To Cart
olx.com.br,NaN,Add To Cart
americanas.com.br,"<a class=""src__ButtonUI-sc-1207ch0-1 gAHBeb"" aria-current=""page"" href=""/garantia/4660839717?buyboxToken=&amp;condition=NEW&amp;offerId=61eef99ed9fd6edeec01e26a&amp;pricingId&amp;productId=4660839717&amp;productQty=1&amp;productSku=4660839776&amp;sellerId=32520733000143&amp;sellerStoreId""><svg width=""19"" height=""18"" viewBox=""0 0 19 18"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"" class=""icon__BasketUI-sc-14ouwfa-0 gVhHBo""><path fill-rule=""evenodd"" clip-rule=""evenodd"" d=""M11.25 1.5l5.626 4.72h1.374a.75.75 0 010 1.5h-.092l-1.12 8.522a1.685 1.685 0 01-1.712 1.479H4.176c-.962 0-1.608-.686-1.713-1.48l-1.12-8.52H1.25a.75.75 0 010-1.5h1.374L8.25 1.5a1.5 1.5 0 113 0zM9.75 3c.265 0 .513-.069.73-.189l4.062 3.41H4.958L9.02 2.81c.216.12.464.189.729.189zM2.855 7.72h13.79l-1.094 8.326c-.013.1-.084.175-.225.175H4.176c-.142 0-.213-.075-.226-.175L2.855 7.721zM14 9.22a.75.75 0 00-.75.75v4.5a.75.75 0 001.5 0v-4.5a.75.75 0 00-.75-.75zm-3.583.75a.75.75 0 011.5 0v4.5a.75.75 0 01-1.5 0v-4.5zm-2.084-.75a.75.75 0 00-.75.75v4.5a.75.75 0 001.5 0v-4.5a.75.75 0 00-.75-.75zm-3.583.75a.75.75 0 011.5 0v4.5a.75.75 0 01-1.5 0v-4.5z"" fill=""#fff""></path></svg><span class=""src__BuyButtonText-sc-1207ch0-0 jojnpV""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">purchase</font></font></span></a>",Add To Cart
sahibinden.com,NaN,Add To Cart
kakaku.com,NaN,Add To Cart
shopping.yahoo.co.jp,NaN,Add To Cart
mercari.com,NaN,Add To Cart
hudsonstore.com,"<button class=""btn btn--animate btn--add-to-cart  js-add-to-cart-product-page"" data-variant-id=""39588207951990"" title=""Add to Cart"" data-add-to-cart=""""><i class=""icon-handbag""></i><span data-add-to-cart-text="""">Add To Bag</span><span class=""text-sent"">Added To Cart</span></button>",Add To Cart
ozon.ru,"<button tabindex=""0"" type=""button"" class=""ui-c3 ui-g9""><span class=""ui-c4 ui-c8 ui-f2 ui-g9"" style=""border-radius:6px;""><span class=""ui-g1"">???????? ? ???????</span></span></button>",Add To Cart
wish.com,"<div tabindex=""0"" class=""BuyButton__Button-uq0s5t-0 BuyButton__Buy-uq0s5t-1 dCseoO"">Buy</div>",Add To Cart
bol.com,"<a href=""/nl/order/basket/addItems.html?productId=9200000087325912&amp;offerId=1001031204453278&amp;quantity=1"" role=""button"" class=""ui-btn  ui-btn--buy js_floating_basket_btn js_btn_buy js_preventable_buy_action"" aria-label=""In winkelwagen"" data-bltgh=""rMCyEZbw7-fFDuj57QRBbw.2_30.31.AddToCart"" data-product-id=""9200000087325912"" data-show-additional-page=""true"" data-buy-block-type=""ListPage"" data-test=""add-to-basket"" data-offer-id=""1001031204453278"" data-relatedproductimage_id=""9200000087325912"" id=""9200000087325912"" data-button-type=""buy"" data-size-pick-prevent=""add_to_basket""><svg version=""1.1"" viewBox=""0 0 14 14"" aria-hidden=""true"" class=""svg-inline--bi bi-plus bi-lg bi-hide"" data-test=""icon-plus"" focusable=""false""><path fill-rule=""evenodd"" d=""M7.5 8v3.51A.5.5 0 017 12a.492.492 0 01-.5-.49V8H2.99a.5.5 0 01-.49-.5c0-.276.215-.5.49-.5H6.5V3.49A.5.5 0 017 3c.276 0 .5.215.5.49V7h3.51a.5.5 0 01.49.5c0 .276-.215.5-.49.5H7.5z""></path></svg><svg version=""1.1"" viewBox=""0 0 14 14"" aria-hidden=""true"" class=""svg-inline--bi bi-check bi-lg bi-show"" data-test=""icon-check"" focusable=""false""><path fill-rule=""evenodd"" d=""M4.508 6.197a.494.494 0 01.704-.003l1.77 1.77 3.184-3.183a.504.504 0 01.706.002.494.494 0 01.001.705L7.69 8.672l-.707.707L4.5 6.897a.5.5 0 01.007-.7z""></path></svg><svg version=""1.1"" viewBox=""0 0 24 24"" aria-hidden=""true"" class=""svg-inline--bi bi-basket bi-lg"" data-test=""icon-basket"" focusable=""false""><path d=""M23.9 6.5c0-.8-.7-1.5-1.5-1.5H5.8l-1-4H1c-.6 0-1 .4-1 1s.4 1 1 1h2.2L4 6.2l2.9 11.6c-.5.6-.9 1.4-.9 2.2 0 1.7 1.3 3 3 3s3-1.3 3-3c0-.4-.1-.7-.2-1h4.4c-.1.3-.2.6-.2 1 0 1.7 1.3 3 3 3s3-1.3 3-3c0-.9-.4-1.6-.9-2.2l2.7-11c0-.1.1-.2.1-.3zM10 20c0 .6-.4 1-1 1s-1-.4-1-1 .4-1 1-1 1 .4 1 1zm9 1c-.6 0-1-.4-1-1s.4-1 1-1 1 .4 1 1-.4 1-1 1zm.2-4H8.8L6.3 7h15.4l-2.5 10z""></path></svg></a>",Add To Cart
magazineluiza.com.br,"<button color=""secondary"" data-testid=""bagButton"" class=""sc-dlVxhl kQdJBd sc-fxoWpM eTvnBQ""><span class=""sc-ieecCq dknfso""><svg fill="""" class=""sc-dkPtRN hZVisB""><use xlink:href=""#ShoppingBagIcon""></use></svg></span><label class=""sc-dJjYzT bMXplM""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Add to Bag</font></font></label></button>",Add To Cart
casasbahia.com.br,"<button data-id=""button"" class=""button__Button-sc-107kx6n-0 DMZmk styled__StyledButton-sc-1marlud-0 kHXdka"" type=""button"" color=""primary"" font-family=""default"" font-weight=""bolder""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Add to cart</font></font><div class=""progress-loading__ProgressLoading-x4za1g-0 lkKIDS""></div></button>",Add To Cart
https://www.joom.com/en,"<button class=""button___QgjBY rounded-rect___SFxsn large___-7jyU gray___3JeHp large___-7jyU""><span class=""content___1XQa9""><span class=""label___cSRL4"">Add to cart</span></span></button>",Add To Cart
shopping.naver.com,"<a href=""#none"" class=""sub_cart"" id=""cartBtn"" onclick=""product_submit(2, '/exec/front/order/basket/', this)""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">shopping basket</font></font></a>",Add To Cart
shopee.vn,"<button type=""button"" class=""btn btn-tinted btn--l GfiOwy RT2b7v"" aria-disabled=""false""><svg enable-background=""new 0 0 15 15"" viewBox=""0 0 15 15"" x=""0"" y=""0"" class=""shopee-svg-icon -ttlB- icon-add-to-cart""><g><g><polyline fill=""none"" points="".5 .5 2.7 .5 5.2 11 12.4 11 14.5 3.5 3.7 3.5"" stroke-linecap=""round"" stroke-linejoin=""round"" stroke-miterlimit=""10""></polyline><circle cx=""6"" cy=""13.5"" r=""1"" stroke=""none""></circle><circle cx=""11.5"" cy=""13.5"" r=""1"" stroke=""none""></circle></g><line fill=""none"" stroke-linecap=""round"" stroke-miterlimit=""10"" x1=""7.5"" x2=""10.5"" y1=""7"" y2=""7""></line><line fill=""none"" stroke-linecap=""round"" stroke-miterlimit=""10"" x1=""9"" x2=""9"" y1=""8.5"" y2=""5.5""></line></g></svg><span><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">add to cart</font></font></span></button>",Add To Cart
subito.it,NaN,Add To Cart
kohls.com,"<input type=""button"" title=""Add To Cart"" alt=""Add To Cart"" class=""pdp-addtobag"" id=""addtobagID"" name=""pdp-addtobag"" data-prodid=""5241406"" value=""Add to Cart"">",Add To Cart
kijiji.ca,NaN,Add To Cart
digikala.com,"<button class=""relative d-flex ai-center user-select-none Button-module_btn__daEdK text-button-2 Button-module_btn--medium__7lzYn Button-module_btn--primary__RKxUy radius-medium d-none d-flex-lg w-full"" data-cro-id=""pdp-add-to-cart"" data-add-to-cart-variant-id=""28889080""><div class=""d-flex ai-center jc-center Button-module_btn__loading__47UHk""><div class=""rounded-circle Loading-module_Loading__circle__VPFX- Loading-module_Loading__circle--low-emphasis__BFY3N""></div><div class=""rounded-circle Loading-module_Loading__circle__VPFX- Loading-module_Loading__circle--low-emphasis__BFY3N""></div><div class=""rounded-circle Loading-module_Loading__circle__VPFX- Loading-module_Loading__circle--low-emphasis__BFY3N""></div></div><div class=""d-flex ai-center jc-center relative grow-1""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Add to cart</font></font></div></button>",Add To Cart
dmm.com,NaN,Add To Cart
argos.co.uk,NaN,Add To Cart
otto.de,"<button data-qa=""addToBasket"" class="" prd_ordering__button pl_button100--primary js_product_addToBasket"" autocomplete=""off"" type=""submit"">
                    <i><svg width=""24"" height=""24"" xmlns=""http://www.w3.org/2000/svg"">
                        <path d=""M17.8324 4.05c.641 0 1.1697.502 1.2029 1.1422l.7009 13.5442-.0042.127c-.0527.6166-.5699 1.1006-1.2001 1.1006H5.4645l-.1581-.0104c-.6136-.0805-1.0737-.619-1.0451-1.2486L4.8733 5.2c.029-.6434.5592-1.15 1.2032-1.15zm0 .949H6.0764a.2555.2555 0 00-.2551.244l-.612 13.505a.2555.2555 0 00.2437.2667l13.0789.0003a.2555.2555 0 00.2555-.2555l-.6999-13.5182a.2555.2555 0 00-.2551-.2423zm-2.7644 1.57c.242 0 .438.1958.438.438 0 1.2117-.3739 2.237-1.0805 2.9637-.6382.6561-1.4975 1.018-2.4197 1.018-1.7438 0-3.5091-1.3679-3.5091-3.9822 0-.2421.1959-.438.438-.438.242 0 .438.1959.438.438 0 2.134 1.3649 3.1058 2.6331 3.1058.6835 0 1.3196-.267 1.7914-.7524.5445-.56.8328-1.3739.8328-2.353 0-.242.1959-.438.438-.438z""></path>
                    </svg></i><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">in the cart
                </font></font></button>",Add To Cart
slickdeals.net,NaN,Add To Cart
marktplaats.nl,NaN,Add To Cart
dpoint.jp,NaN,Add To Cart
momoshop.com.tw,NaN,Add To Cart
cdiscount.com,"<input class=""btGreen btS jsValidForm"" onclick=""return $(this.form).addToBasket()"" type=""button"" value=""Ajouter au panier"">",Add To Cart
poshmark.com,NaN,Add To Cart
otomoto.pl,NaN,Add To Cart
ticketmaster.com,"<button class=""indexstyles__StyledButton-sc-83qv1q-0 iJDrsX sc-w14m4a-5 lgVqvh"" type=""button""><span class=""indexstyles__FlexWrapper-sc-83qv1q-1 cNExrK""><span class=""indexstyles__Text-sc-83qv1q-2 dbVWpK"">Get Tickets</span></span></button>",Add To Cart
smzdm.com,NaN,Add To Cart
https://www.wayfair.com/,"<a class=""pl-Button pl-Button--primary pl-Button--fullWidth"" href=""/v/checkout/basket/show?finalizestdco=1"" data-hb-id=""Button"" data-enzyme-id=""proceedToCheckoutBtn"" data-codeception-id=""minicartProceedToCheckoutBtn""><span class=""pl-Button-content"">Check Out Now</span></a>",Check Out
https://store.steampowered.com/,"<a data-panel=""{&quot;autoFocus&quot;:true}"" id=""btn_purchase_self"" href=""https://store.steampowered.com/checkout/?purchasetype=self&amp;snr=1_8_4__503"" class=""btnv6_green_white_innerfade btn_medium continue"">
			<span>Purchase for myself</span>
		</a>",Check Out
https://www.amazon.com/,"<input name=""proceedToRetailCheckout"" data-feature-id=""proceed-to-checkout-action"" class=""a-button-input"" type=""submit"" value=""Proceed to checkout"" aria-labelledby=""sc-buy-box-ptc-button-announce"">",Check Out
https://www.ebay.com/,"<button class=""call-to-action btn btn--large btn--primary"" type=""button"" data-test-id=""cta-top"" data-ebayui="""">Go to checkout</button>",Check Out
https://shop.bbc.com/,"<a class=""button button--primary button--block"" href=""/cart"" data-cy=""cartDrawerLink"">
          Review &amp; Checkout
        </a>",Check Out
https://www.aliexpress.com/,"<button id=""checkout-button"" type=""button"" class=""next-btn next-large next-btn-primary"" role=""button""><span class=""click-mask""></span>BUY (0)</button>",Check Out
https://www.amazon.co.uk/,"<input name=""proceedToRetailCheckout"" data-feature-id=""proceed-to-checkout-action"" class=""a-button-input"" type=""submit"" value=""Proceed to checkout"" aria-labelledby=""sc-buy-box-ptc-button-announce"">",Check Out
https://www.etsy.com/,"<button class=""proceed-to-checkout wt-btn wt-btn--filled wt-mt-xs-2 wt-width-full
"" type=""submit"" data-raised-guest-checkout-limit=""false"" data-redirect-to=""/cart/6376356030/checkout/?payment_method=paypal"">
    <span class=""submit-button-text"">Pay with <div class=""paypal-logo""><span class=""screen-reader-only"">PayPal</span></div></span>
</button>",Check Out
https://www.walmart.com/,"<button class=""w_Bq w_Bs w_Bv w_Bx"" type=""button"" id=""Continue to checkout button"">Continue to checkout</button>",Check Out
https://www.carrefour.com/en,"<button type=""button"" class=""pl-button pl-button--primary pl-button--full"" data-testid=""checkout-cta-priced_button""><!----> <span class=""pl-button__label"">
    Voir mon panier
    </span> <div class=""pl-price checkout-cta-priced__amount pl-price--chip pl-price--xs"" data-testid=""checkout-cta-priced_amount""><!---->
  0,00
  <span class=""pl-price__curency"">€</span></div></button>",Check Out
https://www.bestbuy.com/?intl=nosplash,"<button class=""btn btn-lg btn-block btn-primary"" type=""button"" data-track=""Checkout - Top"">Checkout</button>",Check Out
https://www.homedepot.com/,"<button type=""submit"" class=""bttn bttn--primary"" data-automation-id=""checkoutNowButton""><span class=""bttn__content"">Checkout </span></button>",Check Out
https://www.target.com/,NaN,Check Out
https://www.nike.com/gb/,"<button data-version=""__VERSION_HERE__"" class="" css-1ky1h7x-PrimaryDarkButton-buttonPaddingBorderRadiusStyles-disabledButtonStyles-primaryDisabledStyles-primaryDarkButtonStyles e1udugn30"" type=""button"" tabindex=""0"" href=""https://www.nike.com/gb/checkout/tunnel"" data-automation=""guest-checkout-button"">Checkout</button>",Check Out
https://www.costco.com/,"<input type=""button"" class=""primary-button-green-v2"" value=""Checkout"" name=""checkout"" id=""shopCartCheckoutSubmitButton"" onclick=""COSTCO.OrderSummaryCart.submitCart('https://www.costco.com/ManageShoppingCartCmd?actionType=checkout');"" automation-id=""shopCartCheckoutButton"">",Check Out
https://www2.hm.com/en_gb/index.html,"<button class=""CTA-module--action__3u4Lb CTA-module--medium__3OtCb CTA-module--primary__2vO6- CartSidebar--continueButton__3ds9k"" data-testid=""continue-button"" type=""button""><span>Continue to checkout</span></button>",Check Out
https://www.newegg.com/,"<button type=""button"" class=""btn btn-primary btn-wide""> Secure Checkout <i class=""fa fa-caret-right"" aria-label=""Next Step""></i></button>",Check Out
https://www.macys.com/,"<button id=""atbIntCheckout"" class=""expanded button primary"" data-auto=""checkout"">Checkout</button>",Check Out
https://www.bhphotovideo.com/,"<input data-selenium=""checkoutLogin"" type=""submit"" name=""checkoutLogin"" class=""btn s-btn-theme s-style-4 btn-begin-checkout upper"" value=""Begin Checkout"" id=""loginCart"">",Check Out
https://www.americanexpress.com/,"<button id=""top-cart-btn-checkout"" type=""button"" class=""action primary checkout"" data-action=""close"" data-bind=""
                            attr: {
                                title: $t('Proceed to Checkout'),
                                disabled: checkoutDisabled
                            },
                            click: closeMinicart()
                        , i18n: 'Proceed to Checkout'"" title=""Proceed to Checkout"">Proceed to Checkout</button>",Check Out
https://www.redbubble.com/,"<a href="""" class=""app-ui-components-Button-Button_button_1_MpP app-ui-components-Button-Button_secondary_24DXQ app-ui-components-Button-Button_padded_1fH5b"" id=""shipping-preference-standard""><span class=""app-ui-components-Button-Button_content_3Nr2i""><span><span>Checkout </span><span><span>€91.56</span></span><span></span></span></span></a>",Check Out
https://us-store.msi.com/,"<a href=""https://us-store.msi.com/checkout"" class=""btn btn-dark"" style=""width: 100%; font-weight: bold; box-shadow: none; border-radius: 0px; font-size:14px; padding: 15px 12px;"">PROCEED TO CHECKOUT</a>",Check Out
https://www.carrefour.fr/p/pain-boule-bio-carrefour-bio-2023040000050,"<button type=""button"" class=""pl-button pl-button--primary pl-button--full"" data-testid=""checkout-cta-priced_button""><!----> <span class=""pl-button__label"">
    Voir mon panier
    </span> <div class=""pl-price checkout-cta-priced__amount pl-price--chip pl-price--xs"" data-testid=""checkout-cta-priced_amount""><!---->
  2,29
  <span class=""pl-price__curency"">€</span></div></button>",Check Out
https://www.uniqlo.com/eu/en/home,"<a class=""addToCart__button addToCart__button--checkout js_addToCartcheckout"" href=""https://www.uniqlo.com/eu/en/cart"" title=""Proceed to checkout"">
Proceed to checkout
</a>",Check Out
